btract,lotarea,bldgarea,comarea,resarea,officearea,retailarea,garagearea,strgearea,factryarea,otherarea
3218.0,4396.0,4200.0,4200.0,0.0,0.0,0.0,0.0,4200.0,0.0,0.0
322.0,393101.0,643378.0,644658.0,0.0,48762.0,7020.0,14512.0,57949.0,506722.0,9693.0
3220.0,6000.0,12000.0,12000.0,0.0,0.0,0.0,0.0,0.0,12000.0,0.0
3221.0,1600.0,1600.0,1600.0,0.0,0.0,0.0,0.0,0.0,1600.0,0.0
3222.0,4007.0,4000.0,4000.0,0.0,0.0,0.0,0.0,0.0,4000.0,0.0
3224.0,8857.0,8400.0,8400.0,0.0,0.0,0.0,0.0,0.0,8400.0,0.0
3226.0,162061.0,317838.0,317838.0,0.0,8637.0,6678.0,0.0,3364.0,299159.0,0.0
3227.0,26088.0,36070.0,36070.0,0.0,0.0,8000.0,0.0,16070.0,9000.0,3000.0
3228.0,35476.0,45332.0,45332.0,0.0,9623.0,1000.0,0.0,11000.0,23709.0,0.0
3229.0,7500.0,7400.0,7400.0,0.0,0.0,0.0,0.0,0.0,7400.0,0.0
3230.0,54002.0,61206.0,61206.0,0.0,800.0,3800.0,0.0,12355.0,44251.0,0.0
3233.0,6950.0,6715.0,6715.0,0.0,0.0,0.0,0.0,0.0,6715.0,0.0
3235.0,12947.0,36984.0,36984.0,0.0,1000.0,0.0,0.0,8300.0,27684.0,0.0
3240.0,2000.0,4400.0,4400.0,0.0,0.0,0.0,0.0,0.0,4400.0,0.0
3241.0,73734.0,108385.0,108385.0,0.0,0.0,4975.0,1740.0,72000.0,29670.0,0.0
3242.0,38036.0,33842.0,33842.0,0.0,812.0,7225.0,0.0,8530.0,17275.0,0.0
3245.0,1510.0,1500.0,1500.0,0.0,0.0,0.0,0.0,1500.0,0.0,0.0
3247.0,46912.0,85310.0,85310.0,0.0,880.0,0.0,0.0,61230.0,1620.0,21580.0
3248.0,177691.0,214344.0,212304.0,2040.0,22637.0,3760.0,0.0,85476.0,67231.0,19200.0
3250.0,99887.0,119448.0,119448.0,0.0,15383.0,9321.0,4362.0,9725.0,78457.0,2200.0
3257.0,10000.0,14000.0,14000.0,0.0,0.0,0.0,0.0,0.0,14000.0,0.0
3259.01,2720.0,1600.0,1600.0,0.0,0.0,0.0,0.0,0.0,1600.0,0.0
3261.0,24915.0,24915.0,24915.0,0.0,0.0,0.0,9315.0,15600.0,0.0,0.0
3271.0,32894.0,40166.0,34806.0,5360.0,0.0,940.0,0.0,33866.0,0.0,0.0
3276.0,16310.0,15264.0,15264.0,0.0,0.0,3344.0,0.0,6800.0,5120.0,0.0
3279.0,18500.0,24040.0,24040.0,0.0,0.0,0.0,9040.0,0.0,0.0,15000.0
3280.0,51388.0,88788.0,87118.0,1670.0,5800.0,1700.0,0.0,76268.0,0.0,3350.0
3287.0,18500.0,26000.0,26000.0,0.0,0.0,0.0,0.0,26000.0,0.0,0.0
3289.0,4000.0,4000.0,4000.0,0.0,0.0,0.0,0.0,4000.0,0.0,0.0
3291.0,43166.0,47820.0,47820.0,0.0,0.0,28320.0,0.0,0.0,19500.0,0.0
3301.0,3610.0,3420.0,3420.0,0.0,0.0,0.0,0.0,3420.0,0.0,0.0
3303.0,65000.0,50185.0,50185.0,0.0,0.0,0.0,0.0,50185.0,0.0,0.0
3305.0,87991.0,148086.0,144086.0,0.0,1470.0,0.0,4100.0,12005.0,126511.0,0.0
3307.0,126467.0,130590.0,130590.0,0.0,3000.0,0.0,0.0,30000.0,97590.0,0.0
3308.0,189647.0,131093.0,131093.0,0.0,4691.0,12000.0,2861.0,95961.0,15580.0,0.0
3309.0,42880.0,41805.0,41805.0,0.0,388.0,0.0,0.0,34373.0,7044.0,0.0
3311.0,46567.0,61160.0,61160.0,0.0,3960.0,0.0,13700.0,29280.0,0.0,14220.0
3315.0,13850.0,13850.0,13850.0,0.0,0.0,0.0,3200.0,0.0,10650.0,0.0
3317.01,6183.0,5500.0,5500.0,0.0,0.0,0.0,5500.0,0.0,0.0,0.0
3319.0,6388.0,6350.0,6350.0,0.0,0.0,0.0,6350.0,0.0,0.0,0.0
3327.0,12000.0,30660.0,30660.0,0.0,7370.0,0.0,0.0,15920.0,0.0,7370.0
3329.0,755.0,553.0,553.0,0.0,0.0,0.0,0.0,553.0,0.0,0.0
3331.0,10842.0,21000.0,21000.0,0.0,0.0,0.0,0.0,21000.0,0.0,0.0
3348.0,159303.0,145931.0,145531.0,400.0,9840.0,0.0,550.0,79978.0,55163.0,0.0
3361.0,23319.0,22554.0,22554.0,0.0,0.0,3204.0,0.0,6700.0,12650.0,0.0
3362.0,3600.0,10800.0,10800.0,0.0,0.0,0.0,0.0,7200.0,0.0,3600.0
3363.0,5888.0,5760.0,5760.0,0.0,0.0,0.0,0.0,4200.0,1560.0,0.0
3364.0,1882.0,1260.0,1260.0,0.0,0.0,260.0,0.0,1000.0,0.0,0.0
3365.02,19669.0,19711.0,19711.0,0.0,0.0,0.0,8647.0,0.0,10364.0,0.0
3366.0,2342.0,874.0,874.0,0.0,0.0,0.0,0.0,0.0,874.0,0.0
3367.0,64726.0,76631.0,76631.0,0.0,0.0,0.0,10000.0,57548.0,9083.0,0.0
3371.0,2500.0,2500.0,2500.0,0.0,0.0,0.0,0.0,2500.0,0.0,0.0
3373.0,7483.0,21100.0,21100.0,0.0,0.0,0.0,0.0,0.0,11100.0,10000.0
3374.02,20941.0,19095.0,19095.0,0.0,0.0,0.0,0.0,8795.0,10300.0,0.0
3375.0,8750.0,12500.0,12500.0,0.0,432.0,0.0,0.0,12068.0,0.0,0.0
3386.0,31673.0,32955.0,32955.0,0.0,4628.0,0.0,0.0,7893.0,16654.0,3780.0
3387.0,5000.0,5000.0,5000.0,0.0,0.0,0.0,0.0,5000.0,0.0,0.0
3389.0,32708.0,36395.0,35395.0,1000.0,625.0,0.0,0.0,15970.0,14800.0,4000.0
339.0,7821.0,16401.0,16401.0,0.0,0.0,0.0,0.0,14428.0,1973.0,0.0
3391.0,247028.0,332743.0,332743.0,0.0,54432.0,0.0,39389.0,15074.0,213848.0,10000.0
3393.0,16155.0,25880.0,23960.0,1920.0,0.0,0.0,0.0,20710.0,3250.0,0.0
3395.0,7500.0,1620.0,1620.0,0.0,0.0,0.0,0.0,0.0,1620.0,0.0
3397.0,1960.0,3920.0,3920.0,0.0,0.0,0.0,0.0,0.0,3920.0,0.0
3398.0,34940.0,39124.0,39124.0,0.0,0.0,0.0,0.0,3468.0,35656.0,0.0
3400.0,19950.0,21335.0,20200.0,1135.0,0.0,0.0,0.0,18200.0,2000.0,0.0
3403.0,124533.0,44400.0,44400.0,0.0,0.0,0.0,0.0,10000.0,31600.0,2800.0
3405.0,66024.0,99436.0,99436.0,0.0,1800.0,0.0,0.0,29079.0,68557.0,0.0
3409.0,47537.0,44400.0,44400.0,0.0,0.0,0.0,0.0,39400.0,5000.0,0.0
3411.0,10000.0,10000.0,10000.0,0.0,0.0,0.0,0.0,10000.0,0.0,0.0
3412.0,16984.0,23776.0,23776.0,0.0,0.0,0.0,0.0,0.0,23776.0,0.0
3415.0,8042.0,7900.0,7900.0,0.0,0.0,0.0,0.0,0.0,7900.0,0.0
3421.0,11500.0,9170.0,9170.0,0.0,0.0,0.0,0.0,9170.0,0.0,0.0
3422.0,19609.0,19134.0,19134.0,0.0,0.0,2048.0,0.0,0.0,17086.0,0.0
3423.0,6574.0,9450.0,9450.0,0.0,0.0,0.0,0.0,3550.0,2950.0,2950.0
3425.0,155450.0,210360.0,210360.0,0.0,0.0,0.0,0.0,153000.0,57360.0,0.0
3427.0,60932.0,43150.0,43150.0,0.0,0.0,0.0,0.0,9000.0,34150.0,0.0
3431.0,2000.0,1840.0,1840.0,0.0,0.0,0.0,0.0,1840.0,0.0,0.0
3439.0,131620.0,114431.0,114431.0,0.0,0.0,0.0,0.0,95281.0,19150.0,0.0
3440.0,42617.0,39657.0,39657.0,0.0,1000.0,0.0,0.0,15777.0,22880.0,0.0
3443.0,2438.0,2975.0,2975.0,0.0,0.0,0.0,0.0,0.0,2975.0,0.0
3445.0,7500.0,5190.0,5190.0,0.0,0.0,0.0,0.0,2690.0,2500.0,0.0
3446.0,54580.0,47500.0,42400.0,0.0,0.0,0.0,0.0,7000.0,32400.0,3000.0
3447.0,192674.0,217470.0,216570.0,900.0,6375.0,19000.0,9500.0,88250.0,93445.0,0.0
3448.0,52137.0,50139.0,50139.0,0.0,1650.0,4640.0,1900.0,32783.0,9166.0,0.0
3449.0,5906644.0,4131485.0,4117185.0,3300.0,191808.0,0.0,30806.0,844558.0,3025925.0,22888.0
3450.0,2500.0,1900.0,1900.0,0.0,0.0,0.0,0.0,0.0,1900.0,0.0
3453.0,470876.0,484385.0,484385.0,0.0,9349.0,2500.0,0.0,44417.0,415551.0,12568.0
3454.0,4000.0,4700.0,4700.0,0.0,0.0,0.0,0.0,0.0,4700.0,0.0
3456.0,6000.0,6000.0,6000.0,0.0,0.0,0.0,0.0,6000.0,0.0,0.0
3462.02,24000.0,21660.0,21660.0,0.0,3430.0,0.0,1320.0,8990.0,7920.0,0.0
3464.0,10720.0,9920.0,9920.0,0.0,0.0,1840.0,2300.0,0.0,5780.0,0.0
3468.0,16844.0,16850.0,16850.0,0.0,0.0,0.0,0.0,15200.0,0.0,1650.0
347.0,6881.0,9170.0,9170.0,0.0,1196.0,0.0,0.0,2475.0,0.0,5499.0
3470.0,7202.0,7085.0,7085.0,0.0,0.0,0.0,0.0,7085.0,0.0,0.0
3476.0,2420.0,2744.0,2744.0,0.0,0.0,0.0,0.0,0.0,2744.0,0.0
3477.0,38959.0,39575.0,39575.0,0.0,3590.0,500.0,2500.0,11285.0,21700.0,0.0
3478.0,10500.0,11700.0,11700.0,0.0,0.0,0.0,0.0,5400.0,4100.0,2200.0
3480.0,24800.0,29250.0,29250.0,0.0,0.0,0.0,0.0,8450.0,20800.0,0.0
3481.0,99488.0,117539.0,117539.0,0.0,9166.0,6400.0,0.0,16875.0,85098.0,0.0
3482.0,6700.0,3900.0,3900.0,0.0,0.0,0.0,0.0,3900.0,0.0,0.0
3485.0,1060866.0,1122198.0,1122198.0,0.0,32830.0,3500.0,3438.0,297550.0,782380.0,2500.0
3486.0,132698.0,157753.0,148777.0,0.0,0.0,0.0,0.0,135655.0,13122.0,0.0
3491.0,2500.0,6000.0,4250.0,1750.0,1750.0,0.0,0.0,0.0,2500.0,0.0
3493.0,59027.0,64011.0,64011.0,0.0,725.0,0.0,1625.0,29198.0,32463.0,0.0
3497.0,35450.0,37057.0,37057.0,0.0,2500.0,0.0,0.0,23857.0,10700.0,0.0
3498.0,26189.0,21517.0,21517.0,0.0,940.0,0.0,0.0,10900.0,9677.0,0.0
3499.0,74201.0,122837.0,122837.0,0.0,0.0,0.0,0.0,25904.0,96558.0,375.0
3501.0,18955.0,21031.0,18531.0,2500.0,0.0,0.0,0.0,15406.0,3125.0,0.0
3504.0,23436.0,25390.0,25390.0,0.0,7260.0,0.0,0.0,0.0,18130.0,0.0
3505.0,17233.0,21733.0,21733.0,0.0,0.0,0.0,0.0,10000.0,11733.0,0.0
3507.0,60592.0,69825.0,69825.0,0.0,7500.0,0.0,0.0,25200.0,37125.0,0.0
351.0,77983.0,85480.0,85480.0,0.0,3500.0,0.0,0.0,39747.0,39433.0,2800.0
3511.0,46953.0,65794.0,65794.0,0.0,0.0,0.0,0.0,49016.0,16778.0,0.0
3513.0,22894.0,25151.0,25151.0,0.0,0.0,0.0,0.0,21376.0,3775.0,0.0
3515.0,12498.0,21584.0,18709.0,2875.0,4625.0,0.0,0.0,0.0,11722.0,2362.0
3517.0,7000.0,13000.0,9000.0,4000.0,0.0,0.0,0.0,0.0,9000.0,0.0
3519.0,72965.0,119240.0,119240.0,0.0,1337.0,500.0,0.0,40813.0,76590.0,0.0
3527.0,4750.0,4750.0,4750.0,0.0,0.0,0.0,0.0,0.0,4750.0,0.0
3529.0,43801.0,60992.0,60992.0,0.0,0.0,0.0,0.0,0.0,60992.0,0.0
353.0,4825023.0,1871119.0,1871119.0,0.0,35460.0,0.0,1000.0,806396.0,1028263.0,0.0
3531.0,30897.0,33850.0,33850.0,0.0,6087.0,4087.0,0.0,15500.0,8176.0,0.0
3537.0,10125.0,12125.0,12125.0,0.0,0.0,2000.0,0.0,0.0,10125.0,0.0
3543.0,324702.0,1099550.0,1099550.0,0.0,10490.0,4500.0,124000.0,180382.0,777490.0,2688.0
3547.0,10947.0,10782.0,9972.0,810.0,0.0,0.0,0.0,4310.0,5662.0,0.0
3549.0,27056.0,28325.0,28325.0,0.0,0.0,4148.0,0.0,24177.0,0.0,0.0
3551.0,67099.0,72122.0,68796.0,3326.0,0.0,0.0,0.0,23856.0,42827.0,0.0
3553.0,12300.0,12792.0,12792.0,0.0,0.0,1600.0,0.0,0.0,11192.0,0.0
3555.0,184213.0,366313.0,356763.0,9550.0,5255.0,0.0,2000.0,191757.0,140346.0,17405.0
3557.0,272322.0,252703.0,252703.0,0.0,2782.0,2500.0,0.0,215316.0,32105.0,0.0
3561.0,260977.0,250556.0,245683.0,4873.0,13245.0,500.0,0.0,147363.0,84575.0,0.0
3563.0,372022.0,185168.0,164243.0,10909.0,8264.0,0.0,0.0,1345.0,143080.0,0.0
3565.0,553998.0,289516.0,283899.0,0.0,7000.0,0.0,0.0,9950.0,239832.0,0.0
3569.0,44685.0,56925.0,54975.0,1950.0,0.0,2500.0,0.0,25875.0,20000.0,0.0
3571.0,5000.0,3300.0,3300.0,0.0,0.0,0.0,2500.0,800.0,0.0,0.0
3573.0,110643.0,131514.0,131514.0,0.0,20140.0,0.0,0.0,37984.0,53873.0,0.0
3575.0,15000.0,19575.0,19575.0,0.0,1000.0,0.0,5000.0,3200.0,3975.0,6400.0
3578.0,4000.0,4000.0,4000.0,0.0,0.0,0.0,0.0,4000.0,0.0,0.0
3579.0,1112548.0,872227.0,870577.0,1650.0,53454.0,0.0,5728.0,95750.0,694545.0,17500.0
358.0,3725.0,1136.0,1136.0,0.0,224.0,0.0,0.0,912.0,0.0,0.0
3589.0,1221280.0,917819.0,911477.0,1625.0,44497.0,0.0,9347.0,588563.0,269070.0,0.0
359.0,522949.0,504351.0,504351.0,0.0,14015.0,3250.0,0.0,287142.0,199944.0,0.0
3590.0,5420.0,8624.0,8624.0,0.0,0.0,0.0,0.0,0.0,4312.0,4312.0
3593.0,506642.0,482148.0,482148.0,0.0,14480.0,1392.0,27699.0,166696.0,243643.0,28238.0
3622.0,10957.0,1672.0,1672.0,0.0,0.0,0.0,0.0,1672.0,0.0,0.0
363.0,3813.0,5218.0,5218.0,0.0,0.0,0.0,0.0,2268.0,2950.0,0.0
3644.0,5633.0,4000.0,4000.0,0.0,0.0,0.0,0.0,4000.0,0.0,0.0
365.0,8577.0,8595.0,8595.0,0.0,0.0,0.0,0.0,8595.0,0.0,0.0
3672.0,8000.0,5989.0,5989.0,0.0,1592.0,0.0,0.0,2200.0,2197.0,0.0
3674.0,8000.0,11000.0,8000.0,3000.0,0.0,150.0,0.0,7850.0,0.0,0.0
3676.0,4033.0,6509.0,6509.0,0.0,2662.0,0.0,0.0,0.0,3847.0,0.0
368.0,3413.0,2150.0,2150.0,0.0,0.0,0.0,0.0,0.0,2150.0,0.0
3680.0,10010.0,5600.0,5600.0,0.0,0.0,0.0,0.0,2800.0,2800.0,0.0
3682.0,4000.0,2800.0,2800.0,0.0,0.0,0.0,0.0,0.0,2800.0,0.0
3690.0,14862.0,14576.0,14576.0,0.0,0.0,0.0,0.0,14576.0,0.0,0.0
371.0,63000.0,42667.0,42667.0,0.0,0.0,0.0,0.0,32542.0,10125.0,0.0
3720.0,19400.0,11940.0,11940.0,0.0,0.0,0.0,0.0,11940.0,0.0,0.0
3722.0,7000.0,9735.0,9735.0,0.0,800.0,0.0,0.0,6075.0,2860.0,0.0
3724.0,25754.0,19640.0,19640.0,0.0,3999.0,3000.0,0.0,7541.0,0.0,5100.0
3726.0,303550.0,243538.0,243538.0,0.0,19210.0,3000.0,9500.0,144803.0,67025.0,0.0
375.0,39589.0,41784.0,41784.0,0.0,0.0,0.0,0.0,14450.0,27334.0,0.0
376.0,10017.0,10640.0,10640.0,0.0,0.0,2080.0,0.0,7920.0,0.0,640.0
377.0,107009.0,168216.0,166149.0,2067.0,8184.0,0.0,9165.0,102931.0,39212.0,6657.0
3776.0,22975.0,21558.0,21558.0,0.0,0.0,0.0,0.0,7200.0,14358.0,0.0
378.0,6400.0,19200.0,19200.0,0.0,0.0,0.0,0.0,19200.0,0.0,0.0
3794.0,15000.0,36000.0,36000.0,0.0,0.0,0.0,0.0,36000.0,0.0,0.0
3806.0,9000.0,5441.0,5441.0,0.0,0.0,0.0,3741.0,1700.0,0.0,0.0
3810.0,2850.0,2000.0,2000.0,0.0,0.0,0.0,0.0,2000.0,0.0,0.0
3820.0,9178.0,9000.0,9000.0,0.0,0.0,0.0,0.0,9000.0,0.0,0.0
3824.0,3524.0,900.0,900.0,0.0,0.0,0.0,0.0,900.0,0.0,0.0
3828.0,10150.0,7600.0,7600.0,0.0,0.0,0.0,0.0,7600.0,0.0,0.0
3830.0,5000.0,4525.0,4525.0,0.0,0.0,0.0,0.0,4525.0,0.0,0.0
3836.0,321774.0,208028.0,208028.0,0.0,2860.0,4700.0,0.0,40596.0,159872.0,0.0
384.0,119401.0,164897.0,162096.0,2800.0,34603.0,2000.0,0.0,56037.0,64706.0,4750.0
3840.0,7000.0,2740.0,2740.0,0.0,0.0,0.0,0.0,2740.0,0.0,0.0
3846.0,42000.0,33890.0,33890.0,0.0,0.0,0.0,0.0,27404.0,6486.0,0.0
3848.0,34000.0,28656.0,28656.0,0.0,0.0,0.0,0.0,22295.0,6361.0,0.0
3860.0,8085.0,5999.0,5999.0,0.0,0.0,0.0,0.0,0.0,5240.0,0.0
3876.0,16200.0,30600.0,30600.0,0.0,0.0,0.0,0.0,30600.0,0.0,0.0
388.0,12520.0,16375.0,16375.0,0.0,1000.0,0.0,0.0,2375.0,13000.0,0.0
3880.0,8300.0,6530.0,6530.0,0.0,0.0,720.0,0.0,3650.0,2160.0,0.0
3896.0,8391.0,1320.0,1320.0,0.0,0.0,0.0,1320.0,0.0,0.0,0.0
3898.0,26000.0,26000.0,26000.0,0.0,0.0,0.0,0.0,6000.0,20000.0,0.0
390.0,39462.0,41048.0,41048.0,0.0,3683.0,0.0,0.0,14255.0,16100.0,7010.0
3900.0,10000.0,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0
3902.0,8750.0,19664.0,19664.0,0.0,0.0,0.0,0.0,13432.0,0.0,6232.0
3906.0,10752.0,9397.0,9397.0,0.0,0.0,0.0,750.0,4166.0,3081.0,1400.0
3908.0,224085.0,184930.0,184930.0,0.0,11236.0,0.0,8300.0,81870.0,81274.0,2250.0
3910.0,59800.0,53562.0,53562.0,0.0,0.0,0.0,5760.0,6500.0,34502.0,6800.0
3916.0,59675.0,60784.0,60784.0,0.0,0.0,0.0,0.0,33740.0,27044.0,0.0
3922.0,35151.0,26000.0,26000.0,0.0,0.0,0.0,0.0,8000.0,18000.0,0.0
3924.0,7990.0,7874.0,7874.0,0.0,0.0,0.0,0.0,0.0,7874.0,0.0
3928.0,40875.0,32870.0,32870.0,0.0,0.0,0.0,0.0,32870.0,0.0,0.0
3930.0,14000.0,12100.0,12100.0,0.0,900.0,0.0,0.0,6000.0,5200.0,0.0
3932.0,291071.0,274165.0,268268.0,0.0,400.0,5600.0,6900.0,183548.0,71820.0,0.0
3934.0,3600.0,4680.0,4680.0,0.0,0.0,0.0,0.0,4680.0,0.0,0.0
3936.0,9000.0,4883.0,4883.0,0.0,0.0,4883.0,0.0,0.0,0.0,0.0
3944.01,199637.0,170567.0,170567.0,0.0,0.0,2400.0,21000.0,51792.0,80088.0,0.0
3946.0,33400.0,26350.0,26350.0,0.0,1250.0,0.0,0.0,16100.0,9000.0,0.0
3954.0,20000.0,20000.0,20000.0,0.0,0.0,5000.0,0.0,10000.0,5000.0,0.0
3958.0,10600.0,8238.0,8238.0,0.0,0.0,0.0,0.0,8238.0,0.0,0.0
396.0,2517.0,4446.0,4446.0,0.0,0.0,0.0,0.0,0.0,4446.0,0.0
3960.0,365610.0,375250.0,375250.0,0.0,1075.0,0.0,18400.0,276957.0,78818.0,0.0
3962.0,98546.0,103185.0,88085.0,0.0,4748.0,3668.0,6644.0,33250.0,39775.0,0.0
3966.0,2376.0,2376.0,2376.0,0.0,0.0,0.0,0.0,0.0,2376.0,0.0
3968.0,2204.0,2000.0,2000.0,0.0,0.0,0.0,0.0,0.0,2000.0,0.0
3970.0,88230.0,39320.0,39320.0,0.0,0.0,0.0,0.0,1320.0,38000.0,0.0
398.0,609.0,1200.0,1200.0,0.0,0.0,0.0,240.0,960.0,0.0,0.0
41.0,2796496.0,2272294.0,2272294.0,0.0,237126.0,2300.0,35248.0,1051376.0,891026.0,43218.0
41008.02,2100.0,2100.0,2100.0,0.0,0.0,2100.0,0.0,0.0,0.0,0.0
41010.01,61094.0,48921.0,48921.0,0.0,0.0,0.0,0.0,0.0,5671.0,43250.0
41017.0,5255.0,1235.0,1235.0,0.0,0.0,0.0,0.0,1235.0,0.0,0.0
41032.02,224633.0,170190.0,170190.0,0.0,3500.0,6750.0,0.0,83411.0,42750.0,33779.0
4106.0,7213.0,2150.0,2150.0,0.0,500.0,0.0,0.0,1650.0,0.0,0.0
4107.01,45269.0,52282.0,52282.0,0.0,11100.0,0.0,0.0,26250.0,14932.0,0.0
4108.0,2500.0,2860.0,2860.0,0.0,360.0,0.0,0.0,2500.0,0.0,0.0
4111.0,7500.0,3600.0,3600.0,0.0,2900.0,0.0,0.0,700.0,0.0,0.0
41113.0,16406.0,16000.0,16000.0,0.0,0.0,0.0,0.0,16000.0,0.0,0.0
4112.0,47017.0,45828.0,45828.0,0.0,800.0,0.0,0.0,40398.0,4630.0,0.0
4114.0,22790.0,17412.0,17412.0,0.0,0.0,0.0,0.0,9412.0,8000.0,0.0
4115.0,8376.0,6988.0,6113.0,875.0,0.0,0.0,0.0,1625.0,4488.0,0.0
4116.0,7449.0,7360.0,7360.0,0.0,0.0,0.0,0.0,7360.0,0.0,0.0
41167.0,13350.0,11710.0,11710.0,0.0,0.0,0.0,0.0,0.0,0.0,11710.0
41175.0,52920.0,53053.0,53053.0,0.0,0.0,0.0,1000.0,34068.0,17985.0,0.0
41181.0,5175.0,3080.0,3080.0,0.0,1200.0,1200.0,0.0,680.0,0.0,0.0
4119.0,27500.0,34425.0,34425.0,0.0,450.0,0.0,9550.0,24425.0,0.0,0.0
41191.0,11300.0,8663.0,8663.0,0.0,0.0,0.0,1850.0,6263.0,0.0,550.0
4122.0,12022.0,12000.0,12000.0,0.0,0.0,0.0,0.0,12000.0,0.0,0.0
41223.0,26464.0,18525.0,18525.0,0.0,0.0,0.0,0.0,13685.0,4840.0,0.0
4123.01,1204769.0,1156319.0,1155456.0,863.0,178289.0,3800.0,33733.0,765659.0,159615.0,2860.0
4124.0,20896.0,23425.0,23425.0,0.0,4500.0,5100.0,3875.0,2000.0,5550.0,2400.0
4132.0,19862.0,20962.0,20962.0,0.0,0.0,0.0,5300.0,15662.0,0.0,0.0
41341.0,5800.0,3456.0,3456.0,0.0,500.0,0.0,0.0,2956.0,0.0,0.0
4137.0,30008.0,30000.0,30000.0,0.0,4000.0,0.0,0.0,26000.0,0.0,0.0
4138.0,44880.0,34487.0,32987.0,1500.0,2440.0,0.0,1372.0,21572.0,0.0,7603.0
4141.0,239304.0,299072.0,299072.0,0.0,58814.0,0.0,6000.0,173678.0,60580.0,0.0
41417.0,6000.0,6900.0,6900.0,0.0,1500.0,0.0,0.0,0.0,5400.0,0.0
4142.01,74202.0,80576.0,79576.0,1000.0,5550.0,0.0,1500.0,64622.0,0.0,7904.0
4142.02,202019.0,241347.0,241347.0,0.0,11100.0,0.0,0.0,188017.0,42230.0,0.0
4144.0,69401.0,65105.0,65105.0,0.0,7050.0,0.0,3225.0,30280.0,24550.0,0.0
41447.0,5000.0,2016.0,2016.0,0.0,0.0,0.0,0.0,2016.0,0.0,0.0
4145.0,4500.0,4500.0,4500.0,0.0,500.0,0.0,0.0,4000.0,0.0,0.0
4147.0,2250.0,2225.0,2225.0,0.0,500.0,0.0,0.0,1725.0,0.0,0.0
41471.0,5850.0,4425.0,4425.0,0.0,0.0,0.0,0.0,1500.0,2925.0,0.0
4148.0,19841.0,10100.0,10100.0,0.0,720.0,0.0,0.0,7380.0,2000.0,0.0
4149.0,666.0,660.0,660.0,0.0,0.0,0.0,0.0,660.0,0.0,0.0
4152.0,61439.0,50660.0,50660.0,0.0,2500.0,0.0,0.0,31800.0,16360.0,0.0
4154.0,22375.0,16346.0,16346.0,0.0,1200.0,750.0,1920.0,12476.0,0.0,0.0
